Eye1_X,Eye1_Y,Eye2_X,Eye2_Y
885.330170855951,562.0759081748,1015.00601314111,567.434326957352
885.281740425424,561.968141077887,1015.00299286683,567.489218551845
885.283996726901,561.99452727757,1015.00537123862,567.428202407778
885.443600225489,562.115049076107,1014.97729163174,567.445879968034
885.173145881691,561.928663009669,1014.97020398716,567.529269292221
885.181535216955,562.121471069116,1014.90461871305,567.579255086043
884.962057444504,562.150120002065,1014.93587336247,567.678216518992
884.102611200259,561.66187263611,1014.83259166901,567.543912024131
885.079706158164,562.292374906224,1014.74291416598,567.572058337214
885.265663886609,562.027288294197,1014.83164289051,567.625147994718
885.458542075306,562.045400120516,1014.96995564952,567.686106500725
885.487450767211,562.407140843505,1015.12825887268,567.15162733439
886.196922854179,561.646276206172,1015.04348047137,567.674962729609
884.876728293467,562.041862644864,1015.10548805909,567.677055515957
886.150819522391,561.68491727925,1013.59271405364,567.640544720657
886.202755573809,561.625241997123,1015.04131758553,567.594541313529
886.221347337716,561.713727001185,1015.03744841193,567.54063129806
884.122844730681,561.606269859517,1015.03287891037,567.529243492329
884.762452888591,561.898886235623,1015.10180835734,567.465414555936
884.863175128637,561.921987357893,1015.10273811692,567.518178764143
884.009817121536,561.767653146128,1015.082265852,567.463881173472
884.628742312102,561.720573488016,1015.09236535898,566.036613527078
884.401149915601,561.446896981494,1015.01845948591,566.340268563526
884.675634049064,561.899417653803,1015.10257496703,566.270694509272
885.054827446945,561.724661982859,1013.84742998601,566.015860713328
884.397083730835,561.623161614828,1015.07042357459,566.323417962484
884.133978474406,561.600346001167,1015.0211244705,566.259403618354
886.165781501895,560.263882003867,1014.99903345502,566.30101172392
884.324344619018,561.666811614502,1014.89929579089,566.411501555908
884.224060498584,561.656697884473,1014.81189008843,566.32259143916
884.166829590908,561.674431804095,1014.71816015731,566.318108561907
884.016565057528,561.533585689393,1014.67110607315,566.194230220643
884.99942099469,560.595215396199,1014.80441367047,566.172994530314
884.853537116549,560.529372237856,1014.79329541733,566.068333012595
883.998279644716,561.688062080852,1014.76720054315,566.186353096477
884.842703916271,560.414789264493,1014.76671514674,566.199050332201
884.595895370366,560.598699940921,1013.21045835865,567.6824808654
884.591499517179,560.670293297911,1012.27948779843,566.562830732807
884.14677759166,560.609407717356,1013.37724634166,566.86754573819
884.226051505719,561.232956049386,1012.49613207213,567.144068516833
884.335486181397,561.340967024577,1012.51016879858,567.268375878744
883.906125236866,561.405963374057,1012.99670140874,567.469846837598
884.392478614018,561.110753158043,1012.54701962964,567.306370833825
884.030205688492,561.182612711599,1013.20739074709,567.576269124359
884.882992561808,561.926755783393,1013.56628113603,566.694944259955
884.299956165566,562.110472892929,1013.41525157572,567.100768303086
884.571487390868,561.931549048339,1013.77418514477,566.929982479329
884.543769758759,561.791915841777,1013.92023460251,566.850590971986
884.574499671056,561.234562280704,1014.06802994449,566.851139429141
884.626907136579,561.25755804548,1014.08589151158,566.918385682198
884.546638978591,561.159917522186,1014.10352374422,566.875981975311
884.583038700138,561.128499595665,1014.11648596576,566.84212264254
885.070861768089,562.39357500034,1014.12628168996,567.242167122736
884.576688997235,560.638060405709,1012.44412063786,566.550007020292
884.367091960891,560.560401802052,1012.24117643355,566.488278592417
884.769985847571,562.386492843693,1013.1803862382,567.773659184839
884.078617183104,561.239056963215,1012.0639687456,566.324099280924
884.218089954804,561.082079501119,1013.97285069699,566.92397810138
883.944837099694,561.357308391984,1013.03626776376,567.763477011776
883.96916006908,561.417916608553,1013.04289053783,567.782642357251
883.84952044082,561.41432873138,1013.50094866348,567.866233028255
884.986799478487,562.334217230449,1012.84464859958,568.380400498678
884.952330758362,566.382221970418,1012.44958417633,571.64776559021
886.312519492081,570.691175104095,1008.8493236913,576.481336236908
889.606132693884,571.69384269436,1009.66588611185,575.324376548527
887.510262468571,573.055323904828,1012.01380250763,575.981491710818
890.233942031672,572.824601491167,1013.72466468792,576.854671478146
887.852333797346,573.911850461251,1011.45462871922,576.262985715158
887.87723079705,574.263795954544,1010.9226409533,576.2775288647
887.810882313501,572.609964836604,1008.26132176663,575.992655266292
885.988132146921,572.076235233364,1009.69400372895,576.774660526333
885.265671297265,570.657379497656,1011.70616201992,575.122569113541
883.550837522233,568.963660561697,1010.96148205348,574.225135171072
884.171177926031,567.119123500167,1011.50833612916,572.867516241052
884.485143609819,565.83942028415,1012.73050493794,571.14791230889
884.088167955372,565.511252595248,1012.44992332647,570.124981436393
884.918246726355,565.109255141789,1012.51925990995,569.211855239445
884.324417747954,563.495941584573,1011.83766237686,569.220062678323
883.36389419282,563.461630959276,1012.29602309907,569.790691831672
884.048384417663,563.098886324015,1012.43705629266,568.216155204223
885.10589985877,563.131207816003,1012.3576698783,568.034589163659
884.460492444868,562.360522795277,1013.69431812846,568.184639820016
884.083884321886,562.202712432038,1013.01845463439,567.629266794017
882.707585224348,562.778058932117,1012.40527809544,567.173566744617
883.13301257337,563.192170328861,1012.9545457765,568.235179768966
883.039303571163,561.777301013588,1012.81170347351,567.823931872963
884.369564935323,561.900083492038,1012.83007518923,567.798175126153
882.731790403028,562.956427163216,1012.91294274678,568.109442299935
884.272149949217,561.710079132811,1012.82976713672,567.993160187499
882.247850374077,563.075064311885,1012.81602664361,567.69894533402
884.193809774005,561.643590467826,1012.85073116072,568.031346815482
883.473659212998,562.973589377675,1012.72341507237,567.652035829498
882.032855501201,562.883964214342,1012.70619534495,567.65786965054
881.942912127929,562.856045422526,1012.6803999209,566.287665702474
881.923368955737,562.784077025179,1011.43820049871,567.9561554757
882.025552606524,562.787522538464,1011.39957604402,567.973028723359
882.652769812554,562.764301782588,1011.36944461724,567.884012069046
882.849869492542,561.38772630883,1011.23298716832,567.356110097893
882.465467885745,562.623015374351,1012.67823644043,567.755420973309
882.500489439359,562.580262002541,1012.85577508389,567.838766234312
882.493926197916,561.55619249783,1011.30325236979,568.021097282986
882.298457590949,563.115170457768,1012.9298052472,566.869870164799
883.114563228082,562.261535804398,1012.9433596148,567.704203447628
882.827243646854,562.708071285403,1011.43527587342,568.328107092695
883.027251820528,562.679300692852,1010.96383629318,567.535379794415
882.884939351813,562.813572035323,1012.88097206666,568.693312432459
883.921568132507,563.085712576619,1012.71990797626,568.675658051879
882.99539366851,563.296448969111,1012.06875792632,567.263896885777
882.557502555143,563.103622308897,1012.74390392233,567.626856358376
884.14597257988,563.08537250768,1012.93949064629,567.634912709503
882.844211631626,563.255414362491,1011.65781026444,567.251487767438
884.245401271782,563.207973406448,1011.73649013897,567.245672787959
884.269622063371,563.036234044851,1012.91403124306,567.712666336518
883.132150566888,564.172837519852,1013.11188689501,569.079677526363
884.584531231784,566.497231433169,1012.18658201303,572.893105456606
887.230092386497,571.494174546727,1009.2589620154,577.21070693605
888.455881702456,574.72715925346,1015.95929967121,578.24473737846
887.496134667202,575.110114354958,1016.00675478439,580.002997655739
887.425605040414,574.836755899339,1017.1530220326,579.816817748297
887.673932114055,574.961250966662,1014.50401023906,578.410042470568
887.338747691911,575.70495777117,1011.49896497707,577.431805101899
885.738211133463,574.423150684028,1012.00554511784,576.823785449653
884.545249435331,573.032851837095,1011.21956584158,577.272760691262
885.02189372796,569.96772081864,1010.81797527093,574.423165154578
883.926754788966,569.006528746029,1010.19164736709,574.317869078061
882.544415564775,566.308215519746,1011.59354886556,572.092883488496
883.312403387749,565.749610071,1012.73061627837,571.675513391312
883.568837289012,565.876437587206,1012.13670838276,570.862663986946
882.682727427869,565.323946377694,1011.74943885365,571.121574144621
882.114077855291,565.279339663944,1011.89868478889,569.994753075403
882.218739207225,565.2761972319,1011.92369526191,570.125521776171
882.171800708211,563.746471468235,1011.9509755129,570.001720491672
882.172315465734,563.685840518822,1011.88978372745,569.893482120385
881.995078443311,563.61120057028,1011.88143098237,569.836420296842
882.080367902912,563.454579578504,1011.96000657479,569.697499500379
881.676072184546,563.273997667302,1011.86131388377,569.412120225896
882.391961486358,564.580318074239,1012.39696636917,569.249263386739
881.794651863785,563.354841151378,1011.87906348488,569.51463119044
882.037008801321,563.542738940464,1010.52052930913,569.669936206089
883.486916922086,563.504807407693,1011.89042034005,569.625657017068
882.252101318904,564.391659668332,1012.33462085015,569.220272949582
882.755713360227,563.330591133381,1011.81131638757,567.790063789631
883.552224032579,564.404526308178,1012.2364891693,569.109990989167
883.462421273311,564.047904872311,1012.47426209362,569.133557541582
883.579441880847,564.321353180981,1012.28836522069,569.093651358064
882.293869868305,564.294301917412,1012.30271996596,569.100901852308
882.296227964322,564.056412718402,1012.5074706401,569.179846149392
882.130448555181,563.914337936527,1012.46968195362,569.099477910485
882.115676549162,564.323130069233,1012.99055447885,569.144927758035
881.959124345241,563.097159556984,1011.45765950149,568.445690644223
881.929789364474,563.139940142722,1012.2405803801,569.020270546368
882.117756534062,563.17390230526,1011.37434833094,568.333000612552
881.783555847462,563.150910604037,1011.34416375762,568.659597941277
881.769257115021,564.746195824076,1011.31948904861,569.173258812358
881.82184595964,563.261276212676,1011.31629176042,568.721196460072
881.462795450665,564.798093288725,1011.06893558738,569.262998073881
881.743060392901,564.767163146048,1011.97084359603,569.10487066558
881.752913320874,564.67229133501,1011.97502025447,568.776356276416
883.433428726062,564.595145517896,1010.39412208544,569.189851735343
881.562086091501,563.130746196417,1011.87452505634,568.712431580532
881.327484087442,564.469075491889,1011.72232051322,568.985127737982
881.208984758871,562.884928641331,1011.66308632137,569.169271089248
881.262256225997,564.37543969754,1011.62559851115,569.177746826446
881.260540004017,564.454455054761,1011.50669478917,569.045824683667
882.197337787298,564.837450451948,1011.23481337324,569.107714123823
882.378109047399,564.711219833683,1011.35656363724,569.103858993839
881.031136822066,564.928635485544,1011.16871006425,568.9374855832
881.057427946938,564.685827615667,1011.17211300553,568.958044412542
881.899628344688,564.986694775365,1010.41293400875,569.358093701146
881.255969133864,564.828421968149,1011.18455800105,569.058951753305
881.403037359826,565.047256026342,1010.36751489889,569.516311202123
881.114895329835,564.814796756349,1011.14193390405,569.027687381349
882.888750441751,565.061819955959,1010.49104536363,569.474295541897
881.33292830582,564.711026910911,1010.77848494645,569.519071344505
881.128694947287,564.621278402358,1010.78067248635,569.506776449233
883.056611748719,563.558554154094,1011.41324016669,569.165080846802
881.166253270228,564.589778384579,1011.52056235226,569.426753482235
881.261254087793,564.665237913998,1010.6514518417,569.464615355404
